model,distance,width,graph_seed,n_init,test_acc,matched_influence,distractor_influence,specificity
GraphSAGE,6,1,3,3,0.5808376736111112,0.025103993816628645,0.019286210342897903,0.535296294434166
GraphSAGE,6,1,4,3,0.5896267361111112,0.0365303557413578,0.01954978523644968,0.5683993456654687
GraphSAGE,6,1,5,3,0.5703125,0.032048225829688214,0.026916666890125878,0.5207374786857805
GraphSAGE,6,2,1,3,0.592990451388889,0.031029940165656928,0.030613384801351156,0.5033736032714616
GraphSAGE,6,2,2,3,0.5974392361111112,0.02217842900264107,0.02220372647101006,0.5034100878265514
GraphSAGE,6,2,3,3,0.6055772569444445,0.030996773450169712,0.030821915677127738,0.5012983682553998
GraphSAGE,6,2,4,3,0.5988498263888888,0.03226897642404462,0.031931589415762573,0.5026772677319614
GraphSAGE,6,2,5,3,0.6053602430555556,0.029948186468876276,0.030262695053049054,0.49739935408977964
GraphSAGE,6,4,1,3,0.7137586805555557,1.4378596694829564,0.6796935806438947,0.5659437843037928
GraphSAGE,6,4,2,3,0.6362847222222222,0.0626126539367154,0.06307132835596956,0.4981536872513894
GraphSAGE,6,4,3,3,0.6343315972222222,0.03757779126302315,0.03856195861529462,0.5029526923117886
GraphSAGE,6,4,4,3,0.7078993055555555,2.3887437167577446,1.1471166675522302,0.5603086163019877
GraphSAGE,6,4,5,3,0.7361111111111112,1.7959911662425536,0.8028781337100858,0.62510841053173
GraphSAGE,6,8,1,3,0.8942057291666666,5.525225416136284,3.4099065194798945,0.5861440626197646
GraphSAGE,6,8,2,3,0.8224826388888888,4.194180473078025,2.2852841221306335,0.5886653855414542
GraphSAGE,6,8,3,3,0.7774522569444445,2.5219289369027442,0.9988767103447268,0.5745516443778533
GraphSAGE,6,8,4,3,0.8785807291666666,5.128415500182503,3.2929991340691536,0.5737155804861317
GraphSAGE,6,8,5,3,0.7947048611111112,3.0312605813766518,1.5352344447746873,0.5694881291352489
GraphSAGE,8,1,1,3,0.5651041666666666,0.01583422990612841,0.01582525264529977,0.5002474625064849
GraphSAGE,8,1,2,3,0.5667317708333334,0.016174699791008607,0.01592051191740514,0.5043583891390581
GraphSAGE,8,1,3,3,0.5735677083333334,0.012968563897326627,0.012801105454703551,0.5063727153214393
GraphSAGE,8,1,4,3,0.5733506944444445,0.015924653276594352,0.014539209459362231,0.5156485738563649
GraphSAGE,8,1,5,3,0.5649956597222222,0.014739977986513017,0.01477127380106443,0.4991851923996971
GraphSAGE,8,2,1,3,0.5936414930555556,0.03303643590576636,0.03295502924205115,0.5006640355321464
GraphSAGE,8,2,2,3,0.5986328125,0.0264076292588508,0.026215510759129756,0.5107574555781853
GraphSAGE,8,2,3,3,0.6212022569444444,0.12076754222334785,0.08985525827665697,0.5419523914747936
GraphSAGE,8,2,4,3,0.5909288194444445,0.1248490133117836,0.03768858242422842,0.620889529307736
GraphSAGE,8,2,5,3,0.6013454861111112,0.03368635783166004,0.03383421678639328,0.49894325903160675
GraphSAGE,8,4,1,3,0.6878255208333334,0.8105307068108232,0.2791076311744594,0.5902072725636814
GraphSAGE,8,4,2,3,0.6334635416666666,0.07037062547169626,0.07090582050538312,0.49807056276483336
GraphSAGE,8,4,3,3,0.6723090277777778,1.131176754489843,0.3982843872068618,0.5843203817304244
GraphSAGE,8,4,4,3,0.6383463541666666,0.07626769660661618,0.07639382754374917,0.49977084172253344
GraphSAGE,8,4,5,3,0.6399739583333334,0.07573671883437783,0.07503827847540379,0.5023982441964314
GraphSAGE,8,8,1,3,0.7022569444444443,0.20292219585583857,0.19318772538099438,0.512165501070618
GraphSAGE,8,8,2,3,0.6994357638888888,0.3161247740111624,0.32735302574777353,0.49140799101843585
GraphSAGE,8,8,3,3,0.6923828125,0.22228432814053178,0.22949129435689505,0.5013680528748875
GraphSAGE,8,8,4,3,0.7112630208333334,0.23619422685199729,0.21388368762563914,0.5243935902796637
GraphSAGE,8,8,5,3,0.6967230902777778,0.2608086989882092,0.23718531499616802,0.5226644534550094
GraphSAGE,10,1,1,3,0.5708550347222222,0.01273636578116566,0.012666254149128994,0.5012282658761263
GraphSAGE,10,1,2,3,0.5696614583333334,0.011600055657936537,0.011529918414926973,0.5028866287900012
GraphSAGE,10,1,3,3,0.5753038194444445,0.004678901736686687,0.004667589451950486,0.5101436360963811
GraphSAGE,10,1,4,3,0.5710720486111112,0.01602020768005256,0.013433710445705552,0.5408741596252524
GraphSAGE,10,1,5,3,0.5645616319444445,0.012059080851031467,0.012022236352398371,0.500607191398832
GraphSAGE,10,2,1,3,0.5914713541666666,0.030509100974692654,0.03039239681675099,0.5009803125875583
GraphSAGE,10,2,2,3,0.597439236111111,0.031616704698535614,0.03152060819653949,0.5007030433180236
GraphSAGE,10,2,3,3,0.611328125,0.22056244168017733,0.10306705083530687,0.5999294786800079
GraphSAGE,10,2,4,3,0.5997178819444445,0.028911064885202602,0.028970555255606694,0.4998115152232428
GraphSAGE,10,2,5,3,0.5998263888888888,0.03200151092793627,0.03072917307993824,0.5099456210639132
GraphSAGE,10,4,1,3,0.6563585069444445,1.0875557197529513,0.3214606432981479,0.599183071903997
GraphSAGE,10,4,2,3,0.6698133680555557,0.7358974847663072,0.467596923623906,0.5397973230387304
GraphSAGE,10,4,3,3,0.6668836805555555,1.1926397575783387,0.3576814156134181,0.5949014628224149
GraphSAGE,10,4,4,3,0.6357421875,0.07386193471029401,0.07383409712929279,0.5000695500120276
GraphSAGE,10,4,5,3,0.6408420138888888,0.07485341544573505,0.07219583611004055,0.5094528477220773
GraphSAGE,10,8,1,3,0.6985677083333334,0.26250742150781053,0.22873286029789597,0.5302504146432865
GraphSAGE,10,8,2,3,0.7943793402777778,6.661222239645819,3.7787224400478103,0.5468491827188792
GraphSAGE,10,8,3,3,0.766818576388889,1.2582039151263114,1.351514254725771,0.4928119312509785
GraphSAGE,10,8,4,3,0.7080078125,0.2456836950344344,0.22587156804123273,0.5210809509388888
GraphSAGE,10,8,5,3,0.6983506944444443,0.29042309685610235,0.2593968769845863,0.52864896531476
GraphSAGEPairNorm,2,1,1,3,0.9646267361111112,3.983886423210303,0.43005895024786395,0.9022731842997539
GraphSAGEPairNorm,2,1,2,3,0.9676649305555555,3.935330839206775,0.40261270266152377,0.9085805790645768
GraphSAGEPairNorm,2,1,3,3,0.9636501736111112,4.004779327660799,0.38576845213538036,0.9129486103605146
GraphSAGEPairNorm,2,1,4,3,0.959201388888889,3.8663677778095007,0.4371431124697362,0.898459044393598
GraphSAGEPairNorm,2,1,5,3,0.965060763888889,4.089736423144738,0.4573797245150975,0.899333343418487
GraphSAGEPairNorm,2,2,1,3,0.9756944444444443,3.640513082345327,0.4031300154601922,0.8987877678955064
GraphSAGEPairNorm,2,2,2,3,0.966796875,3.220246138672034,0.35139851793064736,0.9014430923757978
GraphSAGEPairNorm,2,2,3,3,0.9760199652777778,3.2880802117288113,0.35665230666897213,0.9019912409492065
GraphSAGEPairNorm,2,2,4,3,0.9760199652777777,3.6364862894018493,0.4043051061216829,0.9006757133525074
GraphSAGEPairNorm,2,2,5,3,0.9828559027777778,3.593981278439363,0.3649169651374298,0.9086185649897077
GraphSAGEPairNorm,2,4,1,3,0.9947916666666666,2.796244910607735,0.38638764709079015,0.8785329932818419
GraphSAGEPairNorm,2,4,2,3,0.9868706597222222,2.6096793692559004,0.35244678945309715,0.8811508147440882
GraphSAGEPairNorm,2,4,3,3,0.986545138888889,2.794677415241798,0.3936966036647694,0.8771428392858144
GraphSAGEPairNorm,2,4,4,3,0.9921875,3.161333435525497,0.42675034774583764,0.8818327493805591
GraphSAGEPairNorm,2,4,5,3,0.9914279513888888,3.034590239326159,0.4103621717755838,0.8814136911751204
GraphSAGEPairNorm,2,8,1,3,0.999782986111111,0.6051103562737504,0.15122259831453752,0.7994879690929869
GraphSAGEPairNorm,2,8,2,3,0.9998914930555555,0.6974076159919301,0.18914531963309855,0.7911348391137641
GraphSAGEPairNorm,2,8,3,3,0.9997829861111112,0.6557870142472287,0.15620587118610274,0.8059948853245066
GraphSAGEPairNorm,2,8,4,3,0.9996744791666666,0.6589792220232388,0.16955432947725058,0.7950716691252301
GraphSAGEPairNorm,2,8,5,3,0.9975043402777778,0.573319460110118,0.1695746330321223,0.7698706886020883
GraphSAGEPairNorm,4,1,1,3,0.9806857638888888,5.357938473423322,0.3967437724810831,0.9310465598579946
GraphSAGEPairNorm,4,1,2,3,0.9754774305555555,5.728038687258959,0.4243431248602671,0.9310135782755667
GraphSAGEPairNorm,4,1,3,3,0.9851345486111112,6.153844567636649,0.41107365011945757,0.9375674288685075
GraphSAGEPairNorm,4,1,4,3,0.9830729166666666,5.1071106890837354,0.36493740744238795,0.9333929496319678
GraphSAGEPairNorm,4,1,5,3,0.9833984375,5.3911225733657675,0.3507658478047233,0.9385577339950583
GraphSAGEPairNorm,4,2,1,3,0.9861111111111112,5.546243815372388,0.4467869043292012,0.9255083920952595
GraphSAGEPairNorm,4,2,2,3,0.9793836805555555,4.958553434660037,0.4224095080207917,0.9213463887777823
GraphSAGEPairNorm,4,2,3,3,0.9826388888888888,4.855414689828952,0.4001069901860319,0.9236821506082391
GraphSAGEPairNorm,4,2,4,3,0.9858940972222222,4.727008085697889,0.38248359199254384,0.9244479518761476
GraphSAGEPairNorm,4,2,5,3,0.9873046875,5.5125029273331165,0.4397146153005451,0.9251403145509434
GraphSAGEPairNorm,4,4,1,3,0.9899088541666666,4.30319245532155,0.5353896146734769,0.889434285707642
GraphSAGEPairNorm,4,4,2,3,0.9881727430555557,3.974833154429992,0.4900097158824792,0.8895969771505133
GraphSAGEPairNorm,4,4,3,3,0.9903428819444445,5.061715311060349,0.593627591460366,0.890798081215611
GraphSAGEPairNorm,4,4,4,3,0.9871961805555557,4.1555386918286485,0.4227625723300055,0.9063135862533707
GraphSAGEPairNorm,4,4,5,3,0.9857855902777778,3.388619916513562,0.4239196669368539,0.8887453986403623
GraphSAGEPairNorm,4,8,1,3,0.9954427083333334,3.042107072348396,0.668608896220879,0.8157152039014237
GraphSAGEPairNorm,4,8,2,3,0.9969618055555557,2.818187858288487,0.6407212229387369,0.8180942009327152
GraphSAGEPairNorm,4,8,3,3,0.9964192708333334,3.3883271558831134,0.8261481807664192,0.8026576329413563
GraphSAGEPairNorm,4,8,4,3,0.9967447916666666,2.7720435801893473,0.590570749695568,0.8243869772965714
GraphSAGEPairNorm,4,8,5,3,0.9985894097222222,2.4934198955694833,0.5599289734964259,0.8171506257032193
GraphSAGEPairNorm,6,1,1,3,0.9819878472222222,5.9487475256125135,0.31786633125860436,0.9491387633831824
GraphSAGEPairNorm,6,1,2,3,0.9705946180555555,4.891495975355308,0.36764244468455826,0.9298968035324654
GraphSAGEPairNorm,6,1,3,3,0.9790581597222222,4.568173640718062,0.3174389589767088,0.9350963051825293
GraphSAGEPairNorm,6,1,4,3,0.9678819444444443,4.850808906058471,0.3584382539878182,0.9313953046875749
GraphSAGEPairNorm,6,1,5,3,0.981228298611111,5.138476648678382,0.35134711336892605,0.9361259486781752
GraphSAGEPairNorm,6,2,1,3,0.9805772569444445,5.049080008020003,0.37566001437880914,0.9305783896948224
GraphSAGEPairNorm,6,2,2,3,0.9789496527777777,5.190573858718078,0.3793885784631736,0.9314123974359423
GraphSAGEPairNorm,6,2,3,3,0.983181423611111,4.667863229910533,0.33320960827222734,0.932720452139885
GraphSAGEPairNorm,6,2,4,3,0.9810112847222223,5.286907948553562,0.4334656948655417,0.9243211148307283
GraphSAGEPairNorm,6,2,5,3,0.9861111111111112,5.31831152861317,0.35586480622199207,0.9373269547688244
GraphSAGEPairNorm,6,4,1,3,0.9867621527777778,4.299130899210771,0.5421175317363426,0.8880108945724361
GraphSAGEPairNorm,6,4,2,3,0.9844835069444445,4.174062740057707,0.4868224206438754,0.8943549712761191
GraphSAGEPairNorm,6,4,3,3,0.9856770833333334,4.974256886790196,0.5115940878628559,0.9065556017650218
GraphSAGEPairNorm,6,4,4,3,0.9845920138888888,4.700114934394757,0.4611638422793476,0.9094485969390499
GraphSAGEPairNorm,6,4,5,3,0.9873046875,5.6567770677308244,0.585961228372374,0.906089590727729
GraphSAGEPairNorm,6,8,1,3,0.998046875,3.6052751385917268,0.795308422355447,0.8199869477586735
GraphSAGEPairNorm,6,8,2,3,0.9968532986111112,3.5044799434641996,0.7003956372403385,0.8342443764499209
GraphSAGEPairNorm,6,8,3,3,0.9983723958333334,3.4625476536651454,0.6551293477969011,0.8412665699995282
GraphSAGEPairNorm,6,8,4,3,0.9982638888888888,3.060811330253879,0.5981193078526607,0.836744502552881
GraphSAGEPairNorm,6,8,5,3,0.9970703125,3.4823838882148266,0.8060278963287905,0.811913233221696
GraphSAGEPairNorm,8,1,1,3,0.9735243055555555,4.623121212857465,0.27418366212017037,0.9434856248221982
GraphSAGEPairNorm,8,1,2,3,0.9788411458333334,4.7338132265334325,0.2271957272587315,0.9542619329574288
GraphSAGEPairNorm,8,1,3,3,0.9673394097222222,4.14031992914776,0.20468130547093702,0.9529933778449626
GraphSAGEPairNorm,8,1,4,3,0.9752604166666666,4.477607535198331,0.19348163776218522,0.9584961298571445
GraphSAGEPairNorm,8,1,5,3,0.9827473958333334,4.389683464930083,0.23091778696956075,0.9500876515268019
GraphSAGEPairNorm,8,2,1,3,0.9731987847222222,4.366059834137559,0.2879881472966493,0.9378256578760801
GraphSAGEPairNorm,8,2,2,3,0.9729817708333334,4.705797398462892,0.2943744037596237,0.9427237958247433
GraphSAGEPairNorm,8,2,3,3,0.9755859375,4.294404046299557,0.25046603463033534,0.945257017912719
GraphSAGEPairNorm,8,2,4,3,0.9682074652777778,4.5138134472072124,0.27041744641731685,0.943464897211939
GraphSAGEPairNorm,8,2,5,3,0.9780815972222222,4.5452139129241305,0.30668387586047174,0.9369159683342884
GraphSAGEPairNorm,8,4,1,3,0.9818793402777777,4.341400294254224,0.5138523641217034,0.8940143513296066
GraphSAGEPairNorm,8,4,2,3,0.9777560763888888,4.203775505224864,0.35213776017917553,0.9221585418724328
GraphSAGEPairNorm,8,4,3,3,0.9791666666666666,3.8219897175828614,0.395229981096539,0.9063894956952995
GraphSAGEPairNorm,8,4,4,3,0.9758029513888888,4.204111151707669,0.3805206028361378,0.9169836350331098
GraphSAGEPairNorm,8,4,5,3,0.9799262152777778,4.09582860643665,0.3728968302627133,0.9158004095386264
GraphSAGEPairNorm,8,8,1,3,0.9975043402777778,3.5306432085732617,0.6853182626291527,0.8326877855830217
GraphSAGEPairNorm,8,8,2,3,0.9942491319444443,3.765398700411121,0.7088028189718898,0.8419592545420378
GraphSAGEPairNorm,8,8,3,3,0.9956597222222222,3.414335205530127,0.6416778681159485,0.8413754628604524
GraphSAGEPairNorm,8,8,4,3,0.9949001736111112,3.19471383591493,0.49899912370407645,0.8643483381079234
GraphSAGEPairNorm,8,8,5,3,0.9966362847222222,3.5923097456494966,0.6786981152041941,0.8409373874702077
GraphSAGEPairNorm,10,1,1,3,0.9712456597222222,4.406923765549436,0.24805175023182832,0.9450525334164346
GraphSAGEPairNorm,10,1,2,3,0.9730902777777778,4.782419710885733,0.19448358839690627,0.9609206889566116
GraphSAGEPairNorm,10,1,3,3,0.9819878472222223,5.355729227109502,0.21430653322719687,0.9612225836645282
GraphSAGEPairNorm,10,1,4,3,0.970703125,4.90715816974019,0.23209499628198196,0.9551233100708535
GraphSAGEPairNorm,10,1,5,3,0.9736328125,4.4186874465861665,0.21678927049773242,0.9530681634992045
GraphSAGEPairNorm,10,2,1,3,0.9669053819444445,4.415119460163017,0.26742460001059953,0.9427615610396796
GraphSAGEPairNorm,10,2,2,3,0.9728732638888888,4.629533984077473,0.2598310687796281,0.9468754078383422
GraphSAGEPairNorm,10,2,3,3,0.9729817708333334,4.989249228189389,0.24267018060102905,0.953879001662187
GraphSAGEPairNorm,10,2,4,3,0.9788411458333334,4.580057731519143,0.2770258703003492,0.9429213784545283
GraphSAGEPairNorm,10,2,5,3,0.9705946180555555,4.464119128572444,0.24269313131571835,0.948287846877404
GraphSAGEPairNorm,10,4,1,3,0.9788411458333334,4.157001546273629,0.38422296004743356,0.9150748375603309
GraphSAGEPairNorm,10,4,2,3,0.9740668402777778,4.104783312728007,0.38667333340708865,0.9137890033503909
GraphSAGEPairNorm,10,4,3,3,0.9806857638888888,4.820374536638458,0.43436388012620836,0.9173652309128618
GraphSAGEPairNorm,10,4,4,3,0.9705946180555557,3.9818502819786468,0.3664987097048045,0.9154814526046704
GraphSAGEPairNorm,10,4,5,3,0.9750434027777777,4.015107937467595,0.42480413185209426,0.9038510672387728
GraphSAGEPairNorm,10,8,1,3,0.9877387152777778,3.7566091219584146,0.5876729286950043,0.8657296138900152
GraphSAGEPairNorm,10,8,2,3,0.9937065972222223,4.137412677829464,0.7987287273257001,0.837836287686729
GraphSAGEPairNorm,10,8,3,3,0.9871961805555555,3.743548263485233,0.7124763140345749,0.8406628862368084
GraphSAGEPairNorm,10,8,4,3,0.990234375,3.8740059255311885,0.593447850876449,0.8652569471767815
GraphSAGEPairNorm,10,8,5,3,0.9917534722222222,4.26875485231479,0.6736923262797063,0.8662240194536738
GraphSAGEPairNormRewired,2,1,1,3,1.0,0.09332241119955142,0.0020199585467632155,0.9771930667400109
GraphSAGEPairNormRewired,2,1,2,3,1.0,0.09886020005797036,0.002243887010763501,0.9766953613411206
GraphSAGEPairNormRewired,2,1,3,3,1.0,0.08875422834292597,0.002422769022208134,0.9721811482924149
GraphSAGEPairNormRewired,2,1,4,3,1.0,0.09703862165648995,0.0023052098519542596,0.9756267656537538
GraphSAGEPairNormRewired,2,1,5,3,1.0,0.09022144108409218,0.002418946788945201,0.9732124292110381
GraphSAGEPairNormRewired,2,2,1,3,1.0,0.09363932090006226,0.002267054194893111,0.9749991700466675
GraphSAGEPairNormRewired,2,2,2,3,1.0,0.09841309292096412,0.0024671865238209043,0.9728682910982505
GraphSAGEPairNormRewired,2,2,3,3,1.0,0.08928039338934468,0.00229708959166904,0.9727747637489207
GraphSAGEPairNormRewired,2,2,4,3,1.0,0.09710601895615885,0.0022192556342209477,0.9761591928300866
GraphSAGEPairNormRewired,2,2,5,3,1.0,0.09005911803008833,0.0022465462552645477,0.9741505624348744
GraphSAGEPairNormRewired,2,4,1,3,1.0,0.09302680802647956,0.003818297113563555,0.9564655286274095
GraphSAGEPairNormRewired,2,4,2,3,1.0,0.09920856480433334,0.0037480847183057144,0.9600028494183911
GraphSAGEPairNormRewired,2,4,3,3,1.0,0.09120308178535197,0.003683860176465714,0.9574094382991692
GraphSAGEPairNormRewired,2,4,4,3,1.0,0.0962887839365673,0.003758188265540715,0.9596267306062662
GraphSAGEPairNormRewired,2,4,5,3,1.0,0.0897260554326446,0.0033905279265506274,0.9606035195958865
GraphSAGEPairNormRewired,2,8,1,3,1.0,0.09437932831739697,0.008074566734649125,0.9131244761137772
GraphSAGEPairNormRewired,2,8,2,3,0.9998914930555555,0.09643588488688692,0.008077612968615236,0.915987487502473
GraphSAGEPairNormRewired,2,8,3,3,1.0,0.0887284878748081,0.008062227557256088,0.9117582569674995
GraphSAGEPairNormRewired,2,8,4,3,0.9998914930555555,0.09750687760485259,0.007316393267804718,0.9261805867865854
GraphSAGEPairNormRewired,2,8,5,3,1.0,0.10187527791034275,0.007809211226534292,0.9281882091252992
GraphSAGEPairNormRewired,4,1,1,3,1.0,0.05876000748200264,0.0018654605972490874,0.9691129896691294
GraphSAGEPairNormRewired,4,1,2,3,1.0,0.067986520583266,0.0023232244775689046,0.9670726554298241
GraphSAGEPairNormRewired,4,1,3,3,1.0,0.06405409027987237,0.0021049803051861695,0.9678937453485422
GraphSAGEPairNormRewired,4,1,4,3,1.0,0.06683882105850596,0.002125164421746225,0.9692300431820522
GraphSAGEPairNormRewired,4,1,5,3,1.0,0.0614816041039982,0.002256705595376237,0.9647057289294384
GraphSAGEPairNormRewired,4,2,1,3,1.0,0.06183307952899971,0.002309863215278559,0.9632790380569934
GraphSAGEPairNormRewired,4,2,2,3,1.0,0.06919543612699879,0.0024440897924099167,0.96590367454512
GraphSAGEPairNormRewired,4,2,3,3,1.0,0.06632252428001569,0.002081369078799374,0.9693237902952124
GraphSAGEPairNormRewired,4,2,4,3,1.0,0.06884819295495011,0.0022498670865237123,0.9684578910453213
GraphSAGEPairNormRewired,4,2,5,3,1.0,0.06353629107919308,0.002259949565768693,0.9657351710496463
GraphSAGEPairNormRewired,4,4,1,3,1.0,0.06493067226862574,0.002951632938675175,0.9562496508755721
GraphSAGEPairNormRewired,4,4,2,3,1.0,0.07170283989520006,0.0032669810323871693,0.9565222122466356
GraphSAGEPairNormRewired,4,4,3,3,1.0,0.0690749290806707,0.0028791294854878893,0.959887715443398
GraphSAGEPairNormRewired,4,4,4,3,1.0,0.07048495240936366,0.0031842225321270234,0.9569859161259772
GraphSAGEPairNormRewired,4,4,5,3,1.0,0.06452678576836963,0.0028346358293826293,0.9581174361517775
GraphSAGEPairNormRewired,4,8,1,3,1.0,0.06742007556022145,0.0050356566349213,0.9295109789598008
GraphSAGEPairNormRewired,4,8,2,3,1.0,0.07036530067004303,0.0052439534700473205,0.9309570298646573
GraphSAGEPairNormRewired,4,8,3,3,1.0,0.06835517799966813,0.005184054350138467,0.9293019061602984
GraphSAGEPairNormRewired,4,8,4,3,1.0,0.07212468067154987,0.004978473233071175,0.9359897191120315
GraphSAGEPairNormRewired,4,8,5,3,1.0,0.06762799670226134,0.005082767390831577,0.9308708005540843
GraphSAGEPairNormRewired,6,1,1,3,1.0,0.05105022430931664,0.0017920793464630453,0.9652215592378929
GraphSAGEPairNormRewired,6,1,2,3,1.0,0.05021803703372522,0.0018744753030167278,0.9631880036116658
GraphSAGEPairNormRewired,6,1,3,3,1.0,0.052147304221459,0.0018715817174097538,0.9650639094226623
GraphSAGEPairNormRewired,6,1,4,3,1.0,0.053367020227597095,0.001987646179524442,0.962460465312073
GraphSAGEPairNormRewired,6,1,5,3,1.0,0.05343322476134441,0.002146376095348993,0.9611779318345494
GraphSAGEPairNormRewired,6,2,1,3,1.0,0.05361208305536517,0.002147257536989855,0.9609834077964146
GraphSAGEPairNormRewired,6,2,2,3,1.0,0.05268713436938318,0.0019956530571031785,0.9630337494502269
GraphSAGEPairNormRewired,6,2,3,3,1.0,0.05810831485359813,0.002244304282385201,0.9617577496623828
GraphSAGEPairNormRewired,6,2,4,3,1.0,0.0552552838040962,0.002234666809689164,0.9601630821010732
GraphSAGEPairNormRewired,6,2,5,3,1.0,0.05956540354175862,0.00230939164555366,0.9606003860418997
GraphSAGEPairNormRewired,6,4,1,3,1.0,0.05420665683413972,0.002297866230605905,0.9582391307703434
GraphSAGEPairNormRewired,6,4,2,3,1.0,0.05806315850137859,0.0028121954144353367,0.9517498685203197
GraphSAGEPairNormRewired,6,4,3,3,1.0,0.05781291293048222,0.002514167164842244,0.9570493943217381
GraphSAGEPairNormRewired,6,4,4,3,1.0,0.057291738030471606,0.0027811611880679266,0.9527876439381145
GraphSAGEPairNormRewired,6,4,5,3,1.0,0.05698406737034626,0.0026155950582354612,0.9541766860986561
GraphSAGEPairNormRewired,6,8,1,3,1.0,0.0609515780924994,0.004797012887100512,0.9248968118309437
GraphSAGEPairNormRewired,6,8,2,3,1.0,0.056722349559095164,0.00479216453012062,0.9184426377525527
GraphSAGEPairNormRewired,6,8,3,3,1.0,0.05708510500456517,0.004396964223436346,0.9276839873205539
GraphSAGEPairNormRewired,6,8,4,3,1.0,0.05834755579053308,0.004476785424382494,0.9278739562920656
