epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.6901726126670837,0.5777994791666666,0.6766905983289083,0.8352864583333334,0.8352864583333334,0.8317057291666666
2,0.6548925936222076,0.9070638020833334,0.6096058487892151,1.0,1.0,1.0
3,0.5432772586743037,1.0,0.4214318096637726,1.0,1.0,1.0
4,0.2976864327987035,1.0,0.1265499790509542,1.0,1.0,1.0
5,0.05647668366630872,1.0,0.006417896909018357,1.0,1.0,1.0
6,0.002181355831756567,1.0,0.0001315029173080499,1.0,1.0,1.0
7,4.743494991998887e-05,1.0,4.975031667224054e-06,1.0,1.0,1.0
8,2.1992361685837145e-06,1.0,5.205315953086634e-07,1.0,1.0,1.0
9,2.887487511316067e-07,1.0,1.194421059835804e-07,1.0,1.0,1.0
10,8.378021594997638e-08,1.0,4.509152754887206e-08,1.0,1.0,1.0
11,2.421438397940771e-08,1.0,1.0166937218040554e-08,1.0,1.0,1.0
12,6.9655160528370175e-09,1.0,3.802900068923994e-09,1.0,1.0,1.0
13,2.405916392037947e-09,1.0,2.0954755708402217e-09,1.0,1.0,1.0
14,1.358178652877129e-09,1.0,6.984918754504577e-10,1.0,1.0,1.0
15,9.701276125021845e-11,1.0,0.0,1.0,1.0,1.0
16,0.0,1.0,0.0,1.0,1.0,1.0
17,0.0,1.0,0.0,1.0,1.0,1.0
18,0.0,1.0,0.0,1.0,1.0,1.0
19,0.0,1.0,0.0,1.0,1.0,1.0
20,0.0,1.0,0.0,1.0,1.0,1.0
21,0.0,1.0,0.0,1.0,1.0,1.0
22,0.0,1.0,0.0,1.0,1.0,1.0
23,0.0,1.0,0.0,1.0,1.0,1.0
24,0.0,1.0,0.0,1.0,1.0,1.0
25,0.0,1.0,0.0,1.0,1.0,1.0
26,0.0,1.0,0.0,1.0,1.0,1.0
27,0.0,1.0,0.0,1.0,1.0,1.0
28,0.0,1.0,0.0,1.0,1.0,1.0
29,0.0,1.0,0.0,1.0,1.0,1.0
30,0.0,1.0,0.0,1.0,1.0,1.0
31,0.0,1.0,0.0,1.0,1.0,1.0
32,0.0,1.0,0.0,1.0,1.0,1.0
33,0.0,1.0,0.0,1.0,1.0,1.0
34,0.0,1.0,0.0,1.0,1.0,1.0
35,0.0,1.0,0.0,1.0,1.0,1.0
36,0.0,1.0,0.0,1.0,1.0,1.0
37,0.0,1.0,0.0,1.0,1.0,1.0
38,0.0,1.0,0.0,1.0,1.0,1.0
39,0.0,1.0,0.0,1.0,1.0,1.0
40,0.0,1.0,0.0,1.0,1.0,1.0
41,0.0,1.0,0.0,1.0,1.0,1.0
42,0.0,1.0,0.0,1.0,1.0,1.0
43,0.0,1.0,0.0,1.0,1.0,1.0
44,0.0,1.0,0.0,1.0,1.0,1.0
45,0.0,1.0,0.0,1.0,1.0,1.0
46,0.0,1.0,0.0,1.0,1.0,1.0
47,0.0,1.0,0.0,1.0,1.0,1.0
48,0.0,1.0,0.0,1.0,1.0,1.0
49,0.0,1.0,0.0,1.0,1.0,1.0
50,0.0,1.0,0.0,1.0,1.0,1.0
51,0.0,1.0,0.0,1.0,1.0,1.0
52,0.0,1.0,0.0,1.0,1.0,1.0
53,0.0,1.0,0.0,1.0,1.0,1.0
54,0.0,1.0,0.0,1.0,1.0,1.0
55,0.0,1.0,0.0,1.0,1.0,1.0
56,0.0,1.0,0.0,1.0,1.0,1.0
57,0.0,1.0,0.0,1.0,1.0,1.0
58,0.0,1.0,0.0,1.0,1.0,1.0
59,0.0,1.0,0.0,1.0,1.0,1.0
60,0.0,1.0,0.0,1.0,1.0,1.0
61,0.0,1.0,0.0,1.0,1.0,1.0
62,0.0,1.0,0.0,1.0,1.0,1.0
